<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.07	10:00:00	4006.595	4009.410	4002.957	4007.849	9455	0	160
2025.11.07	11:00:00	4007.852	4012.180	3993.655	4002.861	14079	0	160
2025.11.07	12:00:00	4002.935	4008.482	3991.464	3995.829	13451	0	160
2025.11.07	13:00:00	3995.868	4001.970	3991.735	3997.699	15891	0	160
2025.11.07	14:00:00	3997.653	4007.488	3984.426	3993.336	26791	0	160
2025.11.07	15:00:00	3993.315	3999.223	3984.058	3990.952	22987	0	160
2025.11.07	16:00:00	3990.989	4027.628	3989.915	4007.833	25704	0	160
2025.11.07	17:00:00	4007.859	4009.969	3992.193	4005.378	26728	0	160
2025.11.07	18:00:00	4005.487	4009.098	3999.722	4005.564	14011	0	160
2025.11.07	19:00:00	4005.594	4008.994	4001.721	4006.838	11767	0	160
2025.11.07	20:00:00	4006.811	4007.186	3994.315	4004.022	17879	0	160
2025.11.07	21:00:00	4003.986	4005.090	3998.478	4001.422	4568	0	160
2025.11.09	23:00:00	4004.876	4012.265	4004.067	4011.834	11812	0	160
2025.11.10	00:00:00	4011.870	4023.881	4011.132	4020.382	11622	0	160
2025.11.10	01:00:00	4020.306	4053.256	4019.030	4043.982	28081	0	160
2025.11.10	02:00:00	4043.950	4049.055	4037.717	4048.140	15993	0	160
2025.11.10	03:00:00	4048.206	4052.954	4044.918	4050.292	8322	0	160
2025.11.10	04:00:00	4050.242	4056.836	4049.947	4054.155	8374	0	160
2025.11.10	05:00:00	4054.121	4069.865	4050.074	4069.251	11483	0	160
2025.11.10	06:00:00	4069.301	4078.671	4067.008	4075.095	13754	0	160
2025.11.10	07:00:00	4075.040	4079.165	4072.043	4075.190	11303	0	160
2025.11.10	08:00:00	4075.143	4085.138	4074.773	4082.196	14839	0	160
2025.11.10	09:00:00	4082.238	4086.238	4071.595	4076.625	13222	0	160
2025.11.10	10:00:00	4076.670	4083.514	4075.958	4080.830	9275	0	160
2025.11.10	11:00:00	4080.870	4085.473	4075.736	4085.293	9011	0	160
2025.11.10	12:00:00	4085.335	4100.061	4084.182	4097.618	13822	0	160
2025.11.10	13:00:00	4097.714	4105.911	4090.310	4091.597	24774	0	160
2025.11.10	14:00:00	4091.634	4094.176	4074.405	4083.582	30168	0	160
2025.11.10	15:00:00	4083.545	4094.344	4077.980	4084.555	24146	0	160
2025.11.10	16:00:00	4084.509	4095.755	4081.921	4094.822	14479	0	160
2025.11.10	17:00:00	4094.863	4102.643	4093.328	4102.492	10943	0	160
2025.11.10	18:00:00	4102.439	4115.793	4101.490	4110.202	12701	0	160
2025.11.10	19:00:00	4110.154	4115.660	4107.878	4113.129	9550	0	160
2025.11.10	20:00:00	4113.102	4114.511	4106.580	4111.734	10971	0	160
2025.11.10	21:00:00	4111.765	4116.659	4110.535	4115.691	4495	0	160
2025.11.10	23:00:00	4115.420	4122.693	4114.901	4119.955	8089	0	160
2025.11.11	00:00:00	4119.992	4133.716	4116.195	4130.931	10634	0	160
2025.11.11	01:00:00	4130.979	4141.117	4128.008	4136.261	20102	0	160
2025.11.11	02:00:00	4136.225	4139.550	4129.589	4138.000	14117	0	160
2025.11.11	03:00:00	4138.002	4148.113	4136.996	4146.883	10054	0	160
2025.11.11	04:00:00	4146.796	4148.862	4141.931	4143.052	7467	0	160
2025.11.11	05:00:00	4143.169	4144.534	4124.518	4131.026	16376	0	160
2025.11.11	06:00:00	4130.995	4137.880	4126.799	4129.998	13210	0	160
2025.11.11	07:00:00	4129.957	4133.261	4124.863	4129.671	11173	0	160
2025.11.11	08:00:00	4129.622	4137.718	4128.805	4135.678	12986	0	160
2025.11.11	09:00:00	4135.703	4146.001	4134.395	4141.891	8955	0	160
2025.11.11	10:00:00	4141.883	4144.280	4136.799	4141.892	9243	0	160
2025.11.11	11:00:00	4141.922	4144.547	4139.086	4142.788	8742	0	160
2025.11.11	12:00:00	4142.891	4143.943	4133.217	4134.334	10558	0	160
2025.11.11	13:00:00	4134.375	4146.670	4133.835	4142.474	13745	0	160
2025.11.11	14:00:00	4142.453	4143.216	4120.002	4125.061	28023	0	160
2025.11.11	15:00:00	4125.008	4126.426	4097.107	4106.638	32956	0	160
2025.11.11	16:00:00	4106.671	4115.651	4105.046	4113.245	16157	0	160
2025.11.11	17:00:00	4113.224	4117.819	4110.620	4114.320	11400	0	160
2025.11.11	18:00:00	4114.349	4116.348	4106.719	4114.025	12362	0	160
2025.11.11	19:00:00	4113.907	4126.175	4112.010	4123.010	9014	0	160
2025.11.11	20:00:00	4123.062	4131.983	4122.366	4129.524	10704	0	160
2025.11.11	21:00:00	4129.491	4131.318	4125.678	4126.546	5277	0	160
2025.11.11	23:00:00	4127.600	4144.677	4127.342	4142.683	10925	0	160
2025.11.12	00:00:00	4142.574	4145.524	4132.065	4133.017	11872	0	160
2025.11.12	01:00:00	4132.990	4137.302	4126.384	4131.633	19813	0	160
2025.11.12	02:00:00	4131.636	4135.442	4118.828	4124.006	13782	0	160
2025.11.12	03:00:00	4123.992	4125.395	4111.790	4111.972	11578	0	160
2025.11.12	04:00:00	4111.934	4113.209	4103.610	4110.410	12711	0	160
2025.11.12	05:00:00	4110.461	4111.024	4098.895	4104.681	14207	0	160
2025.11.12	06:00:00	4104.714	4119.062	4103.201	4118.401	14414	0	160
2025.11.12	07:00:00	4118.319	4125.318	4113.305	4116.963	12867	0	160
2025.11.12	08:00:00	4116.940	4132.909	4112.133	4131.233	15176	0	160
2025.11.12	09:00:00	4131.186	4133.594	4120.568	4124.669	13555	0	160
2025.11.12	10:00:00	4124.765	4129.243	4118.079	4127.815	13645	0	160
2025.11.12	11:00:00	4127.841	4131.034	4123.062	4126.121	11178	0	160
2025.11.12	12:00:00	4126.096	4139.537	4124.904	4130.209	14666	0	160
2025.11.12	13:00:00	4130.250	4132.593	4122.762	4127.000	20774	0	160
2025.11.12	14:00:00	4127.007	4140.082	4125.060	4136.763	27510	0	160
2025.11.12	15:00:00	4136.719	4185.704	4134.546	4181.468	39713	0	160
2025.11.12	16:00:00	4181.381	4197.838	4180.097	4196.322	30948	0	160
2025.11.12	17:00:00	4196.367	4206.561	4192.175	4199.374	25072	0	160
2025.11.12	18:00:00	4199.410	4211.822	4190.796	4206.899	21469	0	160
2025.11.12	19:00:00	4206.927	4210.099	4192.209	4197.485	18241	0	160
2025.11.12	20:00:00	4197.440	4199.786	4190.695	4195.852	15273	0	160
2025.11.12	21:00:00	4195.920	4202.228	4191.098	4194.486	7078	0	160
2025.11.12	23:00:00	4203.503	4208.175	4187.216	4191.097	13300	0	160
2025.11.13	00:00:00	4191.055	4209.002	4185.809	4205.860	16706	0	160
2025.11.13	01:00:00	4205.907	4209.380	4179.898	4192.335	26504	0	160
2025.11.13	02:00:00	4192.230	4195.862	4183.518	4190.080	20703	0	160
2025.11.13	03:00:00	4190.123	4213.455	4190.087	4213.125	16860	0	160
2025.11.13	04:00:00	4213.094	4219.607	4203.316	4209.314	13953	0	160
2025.11.13	05:00:00	4209.278	4217.746	4207.372	4211.945	18669	0	160
2025.11.13	06:00:00	4211.918	4212.241	4203.257	4210.337	15728	0	160
2025.11.13	07:00:00	4210.383	4220.091	4208.451	4219.942	13116	0	160
2025.11.13	08:00:00	4219.896	4239.515	4218.874	4232.847	18912	0	160
2025.11.13	09:00:00	4232.801	4239.454	4224.944	4233.211	15130	0	160
2025.11.13	10:00:00	4233.163	4240.261	4221.804	4225.373	14062	0	160
2025.11.13	11:00:00	4225.424	4232.294	4219.380	4230.487	14343	0	160
2025.11.13	12:00:00	4230.531	4245.297	4230.039	4242.523	11850	0	160
2025.11.13	13:00:00	4242.581	4243.952	4220.174	4231.841	29577	0	160
2025.11.13	14:00:00	4231.940	4232.457	4184.533	4195.291	50392	0	160
2025.11.13	15:00:00	4195.337	4205.021	4186.658	4202.539	36894	0	160
2025.11.13	16:00:00	4202.509	4211.009	4195.735	4206.637	27415	0	160
2025.11.13	17:00:00	4206.591	4208.321	4193.209	4201.869	22688	0	160
2025.11.13	18:00:00	4201.899	4203.340	4145.366	4158.006	46236	0	160
2025.11.13	19:00:00	4157.926	4170.593	4145.838	4163.828	27424	0	160
2025.11.13	20:00:00	4163.872	4170.649	4160.284	4163.946	21064	0	160
2025.11.13	21:00:00	4163.972	4181.388	4161.050	4171.534	9921	0	160
2025.11.13	23:00:00	4170.270	4186.674	4170.228	4185.865	12412	0	160
2025.11.14	00:00:00	4185.908	4189.962	4178.207	4183.819	13339	0	160
2025.11.14	01:00:00	4183.793	4193.815	4173.688	4190.038	23806	0	160
2025.11.14	02:00:00	4190.153	4210.292	4188.551	4207.154	17713	0	160
2025.11.14	03:00:00	4207.190	4211.571	4201.385	4204.463	12034	0	160
2025.11.14	04:00:00	4204.400	4205.843	4196.878	4203.238	10831	0	160
2025.11.14	05:00:00	4203.239	4203.696	4184.122	4189.937	19967	0	160
2025.11.14	06:00:00	4189.833	4193.193	4169.242	4175.284	21173	0	160
2025.11.14	07:00:00	4175.237	4182.377	4158.836	4181.008	20556	0	160
2025.11.14	08:00:00	4180.973	4186.950	4169.837	4176.063	21535	0	160
2025.11.14	09:00:00	4175.987	4180.436	4166.491	4169.257	17198	0	160
2025.11.14	10:00:00	4169.317	4171.078	4159.358	4167.811	15286	0	160
2025.11.14	11:00:00	4167.826	4169.864	4130.777	4132.907	28431	0	160
2025.11.14	12:00:00	4132.853	4140.501	4107.245	4116.161	40188	0	160
2025.11.14	13:00:00	4116.120	4118.823	4041.062	4055.752	65348	0	160
2025.11.14	14:00:00	4055.708	4083.907	4032.194	4082.653	60542	0	160
2025.11.14	15:00:00	4082.694	4096.478	4068.282	4093.474	47071	0	160
2025.11.14	16:00:00	4093.530	4111.212	4080.825	4105.116	30573	0	160
2025.11.14	17:00:00	4105.076	4110.611	4093.952	4099.875	26758	0	160
2025.11.14	18:00:00	4099.931	4103.704	4080.789	4098.045	27656	0	160
2025.11.14	19:00:00	4098.001	4100.042	4087.704	4089.972	18418	0	160
2025.11.14	20:00:00	4090.015	4092.359	4075.318	4087.156	20776	0	160
2025.11.14	21:00:00	4087.120	4087.120	4077.630	4084.609	9528	0	160
2025.11.16	23:00:00	4083.755	4106.784	4071.875	4096.457	22938	0	160
2025.11.17	00:00:00	4096.528	4098.343	4080.467	4083.038	20750	0	160
2025.11.17	01:00:00	4083.073	4102.076	4082.488	4091.202	27593	0	160
2025.11.17	02:00:00	4091.191	4093.793	4080.730	4081.702	23039	0	160
2025.11.17	03:00:00	4081.677	4085.815	4070.050	4082.921	22789	0	160
2025.11.17	04:00:00	4082.897	4088.000	4076.835	4078.618	10842	0	160
2025.11.17	05:00:00	4078.643	4078.757	4049.643	4058.283	23444	0	160
2025.11.17	06:00:00	4058.218	4071.878	4054.582	4066.014	18983	0	160
2025.11.17	07:00:00	4066.024	4089.243	4065.135	4088.159	13406	0	160
2025.11.17	08:00:00	4088.130	4095.987	4072.079	4077.380	19542	0	160
2025.11.17	09:00:00	4077.412	4088.844	4072.220	4082.251	15973	0	160
2025.11.17	10:00:00	4082.202	4089.517	4068.252	4070.206	17643	0	160
2025.11.17	11:00:00	4070.296	4086.054	4061.026	4078.456	19310	0	160
2025.11.17	12:00:00	4078.493	4085.287	4074.632	4077.149	13675	0	160
2025.11.17	13:00:00	4077.119	4092.248	4060.660	4065.412	25809	0	160
2025.11.17	14:00:00	4065.272	4082.055	4060.617	4076.213	31604	0	160
2025.11.17	15:00:00	4076.398	4077.742	4060.758	4064.373	31257	0	160
2025.11.17	16:00:00	4064.304	4073.700	4052.142	4069.907	24599	0	160
2025.11.17	17:00:00	4069.959	4081.082	4069.705	4073.391	16955	0	160
2025.11.17	18:00:00	4073.423	4076.301	4062.220	4062.617	17089	0	160
2025.11.17	19:00:00	4062.592	4065.055	4010.749	4011.229	41867	0	160
2025.11.17	20:00:00	4011.258	4043.973	4006.827	4041.064	31738	0	160
2025.11.17	21:00:00	4040.977	4046.281	4038.771	4045.789	7359	0	160
2025.11.17	23:00:00	4049.919	4055.565	4028.586	4036.825	19933	0	160
2025.11.18	00:00:00	4036.862	4041.194	4027.346	4040.127	21391	0	160
2025.11.18	01:00:00	4040.152	4045.052	4022.302	4025.005	24241	0	160
2025.11.18	02:00:00	4024.960	4035.985	4015.354	4017.671	19726	0	160
2025.11.18	03:00:00	4017.663	4026.276	4008.202	4013.285	19893	0	160
2025.11.18	04:00:00	4013.316	4018.202	4004.878	4010.472	19009	0	160
2025.11.18	05:00:00	4010.442	4025.227	4008.119	4018.984	17088	0	160
2025.11.18	06:00:00	4018.953	4020.500	4007.567	4009.043	17812	0	160
2025.11.18	07:00:00	4009.004	4017.554	3998.037	4013.674	19204	0	160
2025.11.18	08:00:00	4013.648	4042.713	4010.540	4036.785	22529	0	160
2025.11.18	09:00:00	4036.765	4047.210	4030.171	4040.264	17518	0	160
2025.11.18	10:00:00	4040.134	4050.503	4037.482	4044.148	16890	0	160
2025.11.18	11:00:00	4044.194	4050.289	4036.983	4039.406	12113	0	160
2025.11.18	12:00:00	4039.374	4044.969	4029.089	4032.284	18332	0	160
2025.11.18	13:00:00	4032.329	4070.330	4031.044	4065.172	29898	0	160
2025.11.18	14:00:00	4065.147	4082.018	4057.977	4065.731	38013	0	160
2025.11.18	15:00:00	4065.782	4072.327	4048.798	4052.948	45485	0	160
2025.11.18	16:00:00	4053.001	4069.283	4040.427	4066.865	31936	0	160
2025.11.18	17:00:00	4066.835	4075.796	4059.212	4071.441	20296	0	160
2025.11.18	18:00:00	4071.481	4074.774	4063.184	4072.652	16947	0	160
2025.11.18	19:00:00	4072.679	4082.060	4072.561	4081.051	15879	0	160
2025.11.18	20:00:00	4081.089	4082.273	4067.190	4069.515	16469	0	160
2025.11.18	21:00:00	4069.469	4072.335	4064.865	4067.233	5970	0	160
2025.11.18	23:00:00	4067.816	4077.878	4066.022	4076.650	9389	0	160
2025.11.19	00:00:00	4076.692	4078.502	4067.683	4069.467	13121	0	160
2025.11.19	01:00:00	4069.504	4070.378	4056.345	4059.169	19783	0	160
2025.11.19	02:00:00	4059.219	4080.659	4055.612	4075.620	18116	0	160
2025.11.19	03:00:00	4075.520	4078.697	4066.098	4066.989	13953	0	160
2025.11.19	04:00:00	4066.883	4076.961	4064.406	4075.206	10531	0	160
2025.11.19	05:00:00	4075.221	4097.590	4074.219	4095.434	17902	0	160
2025.11.19	06:00:00	4095.472	4098.630	4089.147	4091.113	15203	0	160
2025.11.19	07:00:00	4090.982	4097.000	4084.857	4086.976	11713	0	160
2025.11.19	08:00:00	4086.931	4088.759	4078.212	4083.482	16066	0	160
2025.11.19	09:00:00	4083.399	4116.439	4081.134	4113.321	20713	0	160
2025.11.19	10:00:00	4113.364	4119.173	4107.012	4108.906	20150	0	160
2025.11.19	11:00:00	4108.930	4117.604	4106.488	4112.900	13899	0	160
2025.11.19	12:00:00	4112.803	4120.010	4112.184	4114.543	12932	0	160
2025.11.19	13:00:00	4114.570	4117.862	4100.716	4110.438	27062	0	160
2025.11.19	14:00:00	4110.482	4128.933	4101.844	4127.793	30625	0	160
2025.11.19	15:00:00	4127.748	4132.686	4090.012	4096.599	39998	0	160
2025.11.19	16:00:00	4096.629	4098.612	4067.574	4074.770	48378	0	160
2025.11.19	17:00:00	4074.731	4081.289	4055.572	4078.816	42363	0	160
2025.11.19	18:00:00	4078.837	4091.226	4075.738	4087.029	27460	0	160
2025.11.19	19:00:00	4087.089	4087.209	4068.966	4073.651	28307	0	160
2025.11.19	20:00:00	4073.603	4082.095	4072.242	4076.212	17616	0	160
2025.11.19	21:00:00	4076.156	4084.730	4065.574	4077.890	11749	0	160
2025.11.19	23:00:00	4080.006	4108.239	4079.886	4104.662	16516	0	160
2025.11.20	00:00:00	4104.692	4110.341	4100.421	4103.071	15628	0	160
2025.11.20	01:00:00	4102.992	4109.231	4080.874	4081.388	24845	0	160
2025.11.20	02:00:00	4081.343	4081.734	4039.865	4067.018	35539	0	160
2025.11.20	03:00:00	4066.913	4085.782	4064.852	4072.378	21312	0	160
2025.11.20	04:00:00	4072.427	4080.577	4068.368	4075.715	10742	0	160
2025.11.20	05:00:00	4075.679	4076.097	4064.506	4066.777	17329	0	160
2025.11.20	06:00:00	4066.733	4077.708	4058.673	4068.479	20962	0	160
2025.11.20	07:00:00	4068.448	4076.696	4054.032	4059.959	19755	0	160
2025.11.20	08:00:00	4059.901	4069.449	4038.705	4063.648	31884	0	160
2025.11.20	09:00:00	4063.616	4072.779	4055.632	4064.146	23399	0	160
2025.11.20	10:00:00	4064.193	4068.283	4058.119	4060.123	14942	0	160
2025.11.20	11:00:00	4060.000	4068.420	4051.246	4060.789	15128	0	160
2025.11.20	12:00:00	4060.823	4082.067	4060.084	4081.810	17684	0	160
2025.11.20	13:00:00	4081.728	4096.505	4067.087	4080.269	44837	0	160
2025.11.20	14:00:00	4080.240	4107.146	4072.012	4093.354	46636	0	160
2025.11.20	15:00:00	4093.265	4098.795	4070.156	4070.156	37442	0	160
2025.11.20	16:00:00	4070.211	4082.706	4044.773	4049.046	49385	0	160
2025.11.20	17:00:00	4049.086	4068.530	4043.674	4066.087	51091	0	160
2025.11.20	18:00:00	4066.040	4072.702	4056.201	4060.584	31783	0	160
2025.11.20	19:00:00	4060.608	4087.312	4058.921	4084.652	27376	0	160
2025.11.20	20:00:00	4084.615	4085.099	4073.280	4077.045	20718	0	160
2025.11.20	21:00:00	4077.091	4080.984	4074.259	4077.134	6639	0	160
2025.11.20	23:00:00	4076.391	4088.817	4072.924	4079.125	15443	0	160
2025.11.21	00:00:00	4079.174	4081.423	4071.518	4073.755	13864	0	160
2025.11.21	01:00:00	4073.759	4074.447	4060.516	4068.524	23565	0	160
2025.11.21	02:00:00	4068.470	4079.978	4056.697	4057.353	18299	0	160
2025.11.21	03:00:00	4057.377	4059.389	4049.324	4056.197	18837	0	160
2025.11.21	04:00:00	4056.160	4062.482	4047.779	4052.073	13328	0	160
2025.11.21	05:00:00	4052.037	4059.755	4039.848	4058.471	20453	0	160
2025.11.21	06:00:00	4058.510	4064.881	4029.333	4032.882	27295	0	160
2025.11.21	07:00:00	4032.847	4039.836	4024.810	4031.675	21493	0	160
2025.11.21	08:00:00	4031.705	4048.199	4022.258	4041.004	26043	0	160
2025.11.21	09:00:00	4041.009	4063.621	4040.227	4050.578	21542	0	160
2025.11.21	10:00:00	4050.556	4052.751	4032.349	4037.164	28106	0	160
2025.11.21	11:00:00	4037.186	4046.888	4030.923	4036.588	19001	0	160
2025.11.21	12:00:00	4036.553	4071.891	4034.758	4065.841	35697	0	160
2025.11.21	13:00:00	4065.908	4081.224	4059.118	4079.534	30590	0	160
2025.11.21	14:00:00	4079.488	4083.968	4061.537	4071.676	41241	0	160
2025.11.21	15:00:00	4071.567	4076.924	4054.969	4069.701	43571	0	160
2025.11.21	16:00:00	4069.723	4100.646	4062.910	4099.858	36642	0	160
2025.11.21	17:00:00	4099.823	4101.312	4078.989	4085.486	28533	0	160
2025.11.21	18:00:00	4085.439	4088.312	4076.393	4082.921	23627	0	160
2025.11.21	19:00:00	4082.996	4092.204	4082.659	4087.587	15313	0	160
2025.11.21	20:00:00	4087.621	4088.800	4055.141	4067.389	29441	0	160
2025.11.21	21:00:00	4067.339	4069.322	4054.468	4066.113	10225	0	160
2025.11.23	23:00:00	4072.469	4077.701	4065.797	4075.117	14594	0	160
2025.11.24	00:00:00	4075.148	4076.144	4058.214	4067.524	12411	0	160
2025.11.24	01:00:00	4067.564	4073.254	4042.648	4044.190	26107	0	160
2025.11.24	02:00:00	4044.123	4051.624	4040.582	4043.565	15395	0	160
2025.11.24	03:00:00	4043.612	4058.149	4043.612	4050.459	13553	0	160
2025.11.24	04:00:00	4050.507	4061.168	4042.235	4044.061	14288	0	160
2025.11.24	05:00:00	4044.104	4049.545	4039.842	4046.422	15170	0	160
2025.11.24	06:00:00	4046.301	4058.140	4045.295	4053.418	16288	0	160
2025.11.24	07:00:00	4053.408	4067.620	4051.428	4060.001	17153	0	160
2025.11.24	08:00:00	4059.900	4067.034	4059.552	4063.401	14112	0	160
2025.11.24	09:00:00	4063.377	4074.230	4063.081	4071.824	16008	0	160
2025.11.24	10:00:00	4071.862	4077.254	4063.421	4064.029	13678	0	160
2025.11.24	11:00:00	4064.014	4071.689	4063.114	4069.896	10361	0	160
2025.11.24	12:00:00	4069.860	4084.108	4065.639	4080.471	13560	0	160
2025.11.24	13:00:00	4080.508	4086.043	4073.697	4077.696	18967	0	160
2025.11.24	14:00:00	4077.664	4086.089	4068.339	4081.240	27653	0	160
2025.11.24	15:00:00	4081.272	4093.905	4081.160	4091.741	25859	0	160
2025.11.24	16:00:00	4091.791	4098.952	4089.732	4097.127	16632	0	160
2025.11.24	17:00:00	4097.171	4100.408	4088.830	4092.900	14086	0	160
2025.11.24	18:00:00	4092.931	4125.741	4088.005	4120.456	20386	0	160
2025.11.24	19:00:00	4120.488	4124.176	4113.913	4118.508	15232	0	160
2025.11.24	20:00:00	4118.531	4133.405	4117.942	4132.620	13354	0	160
2025.11.24	21:00:00	4132.634	4140.021	4130.111	4134.086	6067	0	160
2025.11.24	23:00:00	4134.311	4144.405	4125.125	4143.810	19024	0	160
2025.11.25	00:00:00	4143.802	4144.609	4127.612	4129.512	19383	0	160
2025.11.25	01:00:00	4129.563	4139.246	4122.524	4134.809	27524	0	160
2025.11.25	02:00:00	4134.754	4155.820	4132.707	4150.819	20394	0	160
2025.11.25	03:00:00	4150.912	4151.083	4139.543	4143.052	16695	0	160
2025.11.25	04:00:00	4143.026	4148.417	4139.453	4140.807	11326	0	160
2025.11.25	05:00:00	4140.845	4152.034	4140.845	4150.888	12367	0	160
2025.11.25	06:00:00	4150.921	4152.125	4138.542	4141.605	18037	0	160
2025.11.25	07:00:00	4141.571	4146.085	4130.277	4132.529	16626	0	160
2025.11.25	08:00:00	4132.614	4139.522	4109.156	4116.115	20363	0	160
2025.11.25	09:00:00	4116.158	4131.381	4113.866	4128.403	18557	0	160
2025.11.25	10:00:00	4128.421	4138.882	4127.461	4131.192	13725	0	160
2025.11.25	11:00:00	4131.274	4137.378	4127.737	4133.459	12538	0	160
2025.11.25	12:00:00	4133.502	4138.759	4115.964	4129.871	21387	0	160
2025.11.25	13:00:00	4129.906	4150.868	4129.392	4147.707	23231	0	160
2025.11.25	14:00:00	4147.681	4148.730	4111.034	4125.254	37215	0	160
2025.11.25	15:00:00	4125.305	4133.846	4117.946	4123.130	26102	0	160
2025.11.25	16:00:00	4123.092	4141.444	4122.107	4136.278	18260	0	160
2025.11.25	17:00:00	4136.279	4159.414	4135.947	4146.103	30886	0	160
2025.11.25	18:00:00	4146.136	4150.996	4132.539	4134.318	18685	0	160
2025.11.25	19:00:00	4134.360	4140.371	4128.456	4133.761	16162	0	160
2025.11.25	20:00:00	4133.797	4138.419	4130.498	4132.303	13756	0	160
2025.11.25	21:00:00	4132.257	4132.528	4127.675	4130.768	6647	0	160
2025.11.25	23:00:00	4132.695	4137.003	4129.751	4133.730	7226	0	160
2025.11.26	00:00:00	4133.737	4144.433	4132.595	4142.690	10561	0	160
2025.11.26	01:00:00	4142.744	4152.915	4138.507	4148.541	16425	0	160
2025.11.26	02:00:00	4148.494	4166.770	4147.303	4161.582	19203	0	160
2025.11.26	03:00:00	4161.631	4169.421	4160.325	4166.104	11269	0	160
2025.11.26	04:00:00	4166.062	4167.081	4156.505	4161.942	10011	0	160
2025.11.26	05:00:00	4161.990	4168.638	4160.096	4162.285	12393	0	160
2025.11.26	06:00:00	4162.250	4162.868	4146.627	4150.128	15253	0	160
2025.11.26	07:00:00	4150.160	4161.521	4149.234	4157.237	12266	0	160
2025.11.26	08:00:00	4157.352	4168.596	4154.696	4161.048	16542	0	160
2025.11.26	09:00:00	4161.115	4164.679	4156.692	4162.741	12244	0	160
2025.11.26	10:00:00	4162.775	4165.212	4156.121	4159.889	13013	0	160
2025.11.26	11:00:00	4159.930	4173.161	4157.792	4171.556	12529	0	160
2025.11.26	12:00:00	4171.577	4173.595	4148.744	4155.239	20689	0	160
2025.11.26	13:00:00	4155.286	4166.644	4149.052	4153.210	22378	0	160
2025.11.26	14:00:00	4153.287	4156.950	4139.824	4142.256	30990	0	160
2025.11.26	15:00:00	4142.185	4165.810	4136.508	4165.246	26420	0	160
